tempmax,tempmin,temp,humidity,precip,precipprob,precipcover,windspeed,sealevelpressure,month,dayofweek,weekofyear,temp_humidity,temp_range,heat_index,condition_severity
35.7,27.4,31.9,61.7,0.0,0,0.0,15.2,1006.4,8,3,35,1968.23,8.3,163.8220967,1
36.2,28.0,32.4,60.6,0.0,0,0.0,18.4,1006.2,9,4,35,1963.44,8.2,160.8822871,0
38.3,28.7,33.3,46.1,0.0,0,0.0,19.4,1004.0,9,5,35,1535.13,9.6,142.8285427,0
36.0,28.0,31.9,54.4,0.0,0,0.0,16.6,1003.7,9,6,35,1735.36,8.0,158.1052741,0
36.1,27.4,31.6,58.2,0.0,0,0.0,16.6,1003.4,9,0,36,1839.12,8.7,162.8145959,0
36.9,27.0,32.0,61.0,0.0,0,0.0,12.2,1004.1,9,1,36,1952.0,9.9,162.9500005,1
36.2,27.0,31.6,59.1,0.0,0,0.0,9.4,1005.1,9,2,36,1867.56,9.2,163.504011,1
22.3,13.0,15.9,85.2,17.507,100,12.5,22.3,1013.2,2,4,9,1354.68,9.3,271.5375853,2
35.6,26.0,30.4,66.4,0.0,0,0.0,18.4,1004.6,9,4,36,2018.56,9.6,173.3377713,1
34.0,21.5,27.6,56.4,0.2,100,4.17,15.3,1013.3,4,2,16,1556.64,12.5,179.6559903,2
28.1,24.0,25.6,96.6,24.673,100,16.67,14.8,1002.1,9,6,36,2472.96,4.1,187.4468,3
24.0,14.0,18.6,76.1,0.2,100,4.17,17.3,1013.3,2,3,9,1415.46,10.0,249.9100346,2
33.1,25.9,29.1,79.4,0.0,0,0.0,9.4,1002.9,9,1,37,2310.54,7.2,180.392293,1
34.6,27.0,30.8,76.3,0.0,0,0.0,11.2,1003.2,9,2,37,2350.04,7.6,171.7324906,1
36.4,28.0,31.9,73.7,0.0,0,0.0,11.2,1004.2,9,3,37,2351.03,8.4,166.355625,1
27.8,14.5,21.4,59.5,0.555,100,4.17,23.8,1013.4,3,0,11,1273.3,13.3,216.4850252,2
29.4,17.2,22.2,69.3,0.3,100,4.17,11.2,1013.5,11,4,45,1538.46,12.2,221.8156667,2
29.0,13.6,22.9,67.7,0.1,100,4.17,20.5,1013.5,2,4,8,1550.33,15.4,216.3232279,2
32.8,25.0,28.8,77.3,0.0,0,0.0,18.4,1003.8,9,0,38,2226.24,7.8,182.8118051,1
34.7,27.0,30.6,71.2,0.0,0,0.0,13.0,1006.3,9,1,38,2178.72,7.7,173.3179945,1
35.6,27.0,31.8,62.2,0.0,0,0.0,7.9,1006.4,9,2,38,1977.96,8.6,164.5669649,1
27.0,17.8,22.3,64.9,0.3,100,4.17,16.6,1013.7,3,0,11,1447.27,9.2,217.6354186,2
35.4,27.0,30.9,71.7,0.0,0,0.0,9.4,1006.0,9,4,38,2215.53,8.4,171.746971,1
34.5,23.9,28.3,64.5,0.34,100,4.17,20.5,1013.7,10,2,42,1825.35,10.6,183.3160894,2
33.5,25.0,28.4,77.9,0.0,0,0.0,63.4,1006.6,9,6,38,2212.36,8.5,185.0107653,1
34.5,25.0,29.4,72.3,0.0,0,0.0,9.4,1006.8,9,0,39,2125.62,9.5,179.8846647,1
34.7,26.0,30.1,68.9,0.0,0,0.0,11.2,1007.9,9,1,39,2073.89,8.7,175.6343921,1
33.8,26.0,29.6,65.1,0.0,0,0.0,13.0,1008.0,9,2,39,1926.96,7.8,176.8790445,0
34.0,23.6,28.7,62.1,0.0,0,0.0,14.5,1007.6,9,3,39,1782.27,10.4,179.6435413,0
33.4,23.6,28.9,62.3,0.0,0,0.0,11.2,1007.3,9,4,39,1800.47,9.8,178.774331,0
35.1,24.7,29.5,61.9,0.0,0,0.0,14.8,1007.1,9,5,39,1826.05,10.4,175.4870499,0
34.8,24.0,28.9,59.8,0.0,0,0.0,14.8,1006.6,10,6,39,1728.22,10.8,176.8058852,0
34.1,22.0,27.7,52.7,0.0,0,0.0,14.8,1007.6,10,0,40,1459.79,12.1,174.3999331,0
33.9,20.5,27.2,48.9,0.0,0,0.0,16.6,1008.2,10,1,40,1330.08,13.4,170.6834005,0
34.0,20.9,27.7,54.2,0.0,0,0.0,16.6,1008.4,10,2,40,1501.34,13.1,176.4437362,0
34.4,21.0,27.6,53.7,0.0,0,0.0,14.8,1007.8,10,3,40,1482.12,13.4,176.2395967,0
35.0,20.9,28.0,52.3,0.0,0,0.0,13.0,1006.7,10,4,40,1464.4,14.1,172.4867762,0
34.7,22.9,29.0,58.0,0.0,0,0.0,14.8,1008.0,10,5,40,1682.0,11.8,174.6647117,0
35.9,25.5,30.2,60.1,0.0,0,0.0,14.8,1008.5,10,6,40,1815.02,10.4,170.7672898,0
35.7,26.0,30.4,58.8,0.0,0,0.0,14.8,1009.1,10,0,41,1787.52,9.7,168.7864504,0
35.0,24.8,29.8,52.7,0.0,0,0.0,13.0,1010.1,10,1,41,1570.46,10.2,165.1291814,0
34.5,22.5,27.9,55.8,0.0,0,0.0,16.6,1011.3,10,2,41,1556.82,12.0,177.5115949,0
33.8,19.9,27.0,53.5,0.0,0,0.0,11.2,1012.6,10,3,41,1444.5,13.9,178.7451991,0
35.2,22.0,28.1,55.4,0.0,0,0.0,14.8,1012.9,10,4,41,1556.74,13.2,176.0891941,0
35.7,22.8,28.8,55.1,0.0,0,0.0,13.0,1012.1,10,5,41,1586.88,12.9,172.486236,0
33.4,23.1,27.6,58.1,0.0,0,0.0,16.6,1010.5,10,6,41,1603.56,10.3,181.5617445,0
33.6,22.6,27.9,65.3,0.134,100,4.17,8.2,1013.8,10,2,42,1821.87,11.0,185.9151591,2
18.0,13.0,15.2,95.0,29.553,100,12.5,22.3,1013.8,1,1,4,1444.0,5.0,271.3407141,2
31.0,18.7,24.3,60.3,0.0,0,0.0,14.8,1015.5,10,2,42,1465.29,12.3,201.1963724,0
29.2,17.6,23.7,58.8,0.0,0,0.0,11.2,1015.4,10,3,42,1393.56,11.6,202.6312311,0
30.8,18.4,24.0,59.2,0.0,0,0.0,11.2,1015.8,10,4,42,1420.8,12.4,201.5107959,0
30.5,17.8,23.8,59.7,0.0,0,0.0,7.6,1016.3,10,5,42,1420.86,12.7,203.2268168,0
30.6,18.1,24.2,59.8,0.0,0,0.0,11.2,1016.7,10,6,42,1447.16,12.5,201.1560624,0
30.3,18.9,24.6,58.3,0.0,0,0.0,11.4,1015.0,10,0,43,1434.18,11.4,197.1521281,0
30.6,18.6,24.5,56.3,0.0,0,0.0,11.2,1014.4,10,1,43,1379.35,12.0,194.9829389,0
30.0,18.0,24.1,57.9,0.0,0,0.0,13.0,1015.1,10,2,43,1395.39,12.0,199.2869604,0
31.0,18.1,24.2,54.5,0.0,0,0.0,10.6,1014.8,10,3,43,1318.9,12.9,193.8209129,0
30.8,17.1,23.7,52.1,0.0,0,0.0,11.2,1014.1,10,4,43,1234.77,13.7,192.2790119,0
31.5,17.2,24.1,52.2,0.0,0,0.0,7.6,1014.3,10,5,43,1258.02,14.3,190.5052772,1
32.3,18.0,24.6,52.2,0.0,0,0.0,9.4,1014.2,10,6,43,1284.12,14.3,188.0888448,1
32.3,18.7,25.1,58.3,0.0,0,0.0,9.4,1014.9,10,0,44,1463.33,13.6,194.5164791,0
31.6,19.6,24.9,67.1,0.0,0,0.0,9.4,1016.4,10,1,44,1670.79,12.0,203.8643794,0
31.0,18.0,24.2,64.4,0.0,0,0.0,7.6,1016.9,11,2,44,1558.48,13.0,205.912837,0
29.6,18.5,23.5,71.8,0.0,0,0.0,7.6,1015.2,11,3,44,1687.3,11.1,214.8358902,0
29.2,18.6,22.8,72.2,0.0,0,0.0,7.6,1012.8,11,4,44,1646.16,10.6,219.4810223,0
28.5,18.4,22.7,75.8,0.0,0,0.0,7.6,1013.1,11,5,44,1720.66,10.1,221.1188459,0
31.0,18.0,23.3,70.7,0.0,0,0.0,9.4,1014.7,11,6,44,1647.31,13.0,215.6247722,0
30.3,16.0,22.6,64.8,0.0,0,0.0,7.6,1016.2,11,0,45,1464.48,14.3,215.7259559,0
30.9,16.7,23.3,63.5,0.0,0,0.0,7.6,1015.3,11,1,45,1479.55,14.2,210.3053957,0
30.0,17.4,23.5,66.0,0.0,0,0.0,7.6,1014.3,11,2,45,1551.0,12.6,211.3756527,0
31.7,17.6,23.8,62.7,0.0,0,0.0,11.2,1014.2,11,3,45,1492.26,14.1,206.6076194,0
29.0,20.0,23.9,71.2,0.045,100,4.17,16.0,1013.9,11,5,44,1701.68,9.0,212.075587,2
25.5,15.7,19.8,76.0,0.0,0,0.0,13.0,1018.2,11,5,45,1504.8,9.8,241.2048046,0
26.1,14.0,19.8,72.6,0.0,0,0.0,13.0,1018.5,11,6,45,1437.48,12.1,239.7687758,0
26.7,14.3,19.6,74.3,0.0,0,0.0,7.6,1018.4,11,0,46,1456.28,12.4,242.0081743,0
25.4,14.4,19.9,66.1,0.0,0,0.0,7.6,1017.9,11,1,46,1315.39,11.0,233.8850031,1
26.4,13.2,19.1,70.1,0.0,0,0.0,9.4,1017.7,11,2,46,1338.91,13.2,242.9098046,1
26.3,13.7,19.1,76.1,0.0,0,0.0,9.4,1018.5,11,3,46,1453.51,12.6,246.2685077,0
27.4,14.0,20.1,73.1,0.0,0,0.0,5.4,1018.2,11,4,46,1469.31,13.4,237.9550687,0
27.2,15.0,20.6,68.8,0.0,0,0.0,9.4,1016.5,11,5,46,1417.28,12.2,231.8095557,1
26.0,14.4,19.9,68.0,0.0,0,0.0,11.2,1017.3,11,6,46,1353.2,11.6,235.7402724,0
25.8,14.0,19.5,70.4,0.0,0,0.0,9.4,1017.6,11,0,47,1372.8,11.8,240.4037971,0
25.5,13.6,18.8,70.8,0.0,0,0.0,13.7,1016.7,11,1,47,1331.04,11.9,245.525956,0
25.0,13.0,17.8,67.7,0.0,0,0.0,11.2,1014.8,11,2,47,1205.06,12.0,249.5857381,0
26.0,11.5,18.6,65.7,0.0,0,0.0,9.4,1014.3,11,3,47,1222.02,14.5,241.9376771,0
26.1,12.0,18.3,70.0,0.0,0,0.0,7.6,1016.3,11,4,47,1281.0,14.1,248.3567822,0
25.0,12.6,18.1,69.7,0.0,0,0.0,8.2,1017.7,11,5,47,1261.57,12.4,249.4868364,1
25.6,13.2,19.4,67.1,0.0,0,0.0,11.2,1018.2,11,6,47,1301.74,12.4,238.1827063,1
30.5,19.0,23.8,73.5,23.714,100,8.33,18.4,1013.9,10,6,42,1749.3,11.5,213.4656397,2
31.5,19.8,24.4,67.9,1.701,100,4.17,22.3,1014.0,4,0,16,1656.76,11.7,207.3294159,2
24.7,14.1,18.5,81.0,0.0,0,0.0,9.4,1015.7,11,2,48,1498.5,10.6,251.4548334,1
24.3,15.0,19.1,82.5,0.0,0,0.0,13.0,1016.6,11,3,48,1575.75,9.3,246.7359048,1
24.5,14.8,19.6,80.7,0.0,0,0.0,7.6,1017.1,12,4,48,1581.72,9.7,243.1977401,1
23.7,14.0,17.9,83.5,0.0,0,0.0,8.0,1017.8,12,5,48,1494.65,9.7,255.8090477,0
25.1,12.4,18.4,75.1,0.0,0,0.0,9.4,1018.0,12,6,48,1381.84,12.7,250.9709429,1
25.6,18.0,21.1,76.0,5.626,100,12.5,18.4,1014.1,3,4,13,1603.6,7.6,232.0568686,2
24.1,13.6,17.9,69.4,0.0,0,0.0,13.0,1016.2,12,1,49,1242.26,10.5,250.6066435,0
24.6,11.2,16.9,72.6,0.0,0,0.0,7.6,1016.8,12,2,49,1226.94,13.4,260.4609322,0
23.6,11.6,16.7,75.4,0.0,0,0.0,7.8,1016.2,12,3,49,1259.18,12.0,263.739521,0
25.0,11.7,17.4,69.7,0.0,0,0.0,11.2,1015.7,12,4,49,1212.78,13.3,254.4001157,0
24.4,10.8,16.9,69.4,0.0,0,0.0,13.0,1016.5,12,5,49,1172.86,13.6,257.6521101,0
22.5,10.0,15.6,68.6,0.0,0,0.0,18.4,1015.0,12,6,49,1070.16,12.5,266.1046663,0
23.3,9.1,15.5,65.0,0.0,0,0.0,9.4,1015.7,12,0,50,1007.5,14.2,262.02826,0
23.7,9.0,15.9,72.2,0.0,0,0.0,9.4,1014.6,12,1,50,1147.98,14.7,267.5431106,0
23.7,9.4,16.3,69.6,0.0,0,0.0,9.4,1016.4,12,2,50,1134.48,14.3,262.1545756,0
23.0,8.5,15.4,65.4,0.0,0,0.0,16.6,1017.6,12,3,50,1007.16,14.5,263.3148301,1
23.8,7.9,15.4,63.2,0.0,0,0.0,10.1,1018.6,12,4,50,973.28,15.9,259.899805,1
23.5,7.8,16.3,50.6,0.0,0,0.0,9.4,1017.2,12,5,50,824.78,15.7,227.4871417,1
23.6,8.1,15.8,64.3,0.0,0,0.0,11.2,1018.3,12,6,50,1015.94,15.5,258.9056158,0
21.5,8.7,14.6,71.5,0.0,0,0.0,18.4,1020.1,12,0,51,1043.9,12.8,276.678106,0
22.1,8.0,14.5,64.9,0.0,0,0.0,18.4,1020.2,12,1,51,941.05,14.1,268.8891114,0
21.0,8.4,14.2,68.6,0.0,0,0.0,13.0,1019.8,12,2,51,974.12,12.6,276.3622152,1
22.0,8.0,14.3,75.2,0.0,0,0.0,11.2,1017.9,12,3,51,1075.36,14.0,282.174848,1
21.9,8.0,14.3,76.1,0.0,0,0.0,13.0,1017.7,12,4,51,1088.23,13.9,282.7781537,0
23.0,11.8,16.3,72.6,0.0,0,0.0,11.2,1019.4,12,5,51,1183.38,11.2,264.8930157,1
23.7,10.0,16.0,77.6,0.0,0,0.0,9.4,1021.3,12,6,51,1241.6,13.7,270.1346768,0
22.0,11.0,14.8,81.7,0.0,0,0.0,11.2,1019.7,12,0,52,1209.16,11.0,280.823185,1
23.0,8.0,14.1,83.8,0.0,0,0.0,9.4,1019.1,12,1,52,1181.58,15.0,286.7830799,1
19.5,10.3,13.0,91.9,0.0,0,0.0,9.4,1020.5,12,2,52,1194.7,9.2,293.6719683,1
19.5,9.3,12.8,91.1,0.0,0,0.0,9.4,1019.4,12,3,52,1166.08,10.2,295.992612,1
18.6,12.0,13.8,93.9,0.0,0,0.0,9.4,1020.0,12,4,52,1295.82,6.6,284.8771786,1
19.4,12.8,14.6,90.0,0.0,0,0.0,9.4,1018.7,12,5,52,1314.0,6.6,280.6224059,1
16.0,11.5,13.3,87.0,0.0,0,0.0,9.4,1018.8,12,6,52,1157.1,4.5,293.2541988,1
16.1,10.3,12.1,81.7,0.0,0,0.0,11.2,1018.7,1,0,1,988.57,5.8,303.6701381,0
16.3,9.0,11.2,82.2,0.0,0,0.0,11.2,1018.1,1,1,1,920.64,7.3,311.7059851,0
15.1,8.8,10.8,87.8,0.0,0,0.0,11.2,1017.9,1,2,1,948.24,6.3,315.6345443,0
11.5,8.0,10.1,92.7,0.0,0,0.0,13.0,1018.3,1,3,1,936.27,3.5,320.306828,1
14.0,10.0,12.0,92.9,0.0,0,0.0,11.2,1018.2,1,4,1,1114.8,4.0,302.174724,1
15.0,8.8,12.1,84.9,0.0,0,0.0,11.2,1019.7,1,5,1,1027.29,6.2,304.1238211,0
17.3,8.4,11.6,81.2,0.0,0,0.0,7.6,1020.4,1,6,1,941.92,8.9,307.8596363,1
15.0,7.5,10.9,88.1,0.0,0,0.0,7.6,1020.3,1,0,2,960.29,7.5,314.646701,0
13.0,9.5,10.9,90.8,0.0,0,0.0,13.0,1020.3,1,1,2,989.72,3.5,313.7108866,1
13.4,8.0,9.7,87.4,0.0,0,0.0,14.8,1018.9,1,2,2,847.78,5.4,325.9666362,0
16.7,7.0,10.6,83.4,0.0,0,0.0,11.2,1019.2,1,3,2,884.04,9.7,317.3857825,0
17.6,5.5,10.2,83.5,0.0,0,0.0,9.4,1018.2,1,4,2,851.7,12.1,321.0354199,1
17.0,5.6,10.9,86.7,0.0,0,0.0,7.6,1017.3,1,5,2,945.03,11.4,314.869288,1
17.3,6.2,10.8,85.6,0.0,0,0.0,9.4,1017.4,1,6,2,924.48,11.1,315.8306955,1
17.6,5.0,10.4,80.7,0.0,0,0.0,9.4,1016.9,1,0,3,839.28,12.6,318.213764,1
18.0,5.5,10.2,88.4,0.0,0,0.0,14.8,1015.0,1,1,3,901.68,12.5,321.1104884,1
18.0,6.0,10.8,82.6,0.0,0,0.0,10.1,1015.0,1,2,3,892.08,12.0,315.3830886,1
18.0,7.0,10.6,86.7,0.0,0,0.0,9.4,1017.1,1,3,3,919.02,11.0,317.6307626,1
15.0,7.0,10.0,89.6,0.0,0,0.0,11.2,1018.8,1,4,3,896.0,8.0,322.6856529,1
17.0,7.5,11.5,82.3,0.0,0,0.0,8.2,1019.2,1,5,3,946.45,9.5,309.0839997,1
14.1,6.0,9.3,90.1,0.0,0,0.0,14.2,1018.5,1,6,3,837.93,8.1,329.2277525,1
17.0,7.0,10.5,82.7,0.0,0,0.0,9.4,1019.5,1,0,4,868.35,10.0,318.1043058,1
17.6,8.0,11.9,84.9,0.0,0,0.0,11.2,1018.4,1,1,4,1010.31,9.6,305.9018742,1
16.0,8.6,11.5,85.8,0.0,0,0.0,11.2,1018.5,1,2,4,986.7,7.4,309.4716859,1
18.4,7.0,10.9,87.1,0.0,0,0.0,9.4,1020.6,1,3,4,949.39,11.4,314.8239949,1
21.0,6.5,12.4,76.3,0.0,0,0.0,9.4,1021.4,1,4,4,946.12,14.5,298.3377119,1
23.3,6.5,14.0,68.3,0.0,0,0.0,15.2,1019.5,1,5,4,956.2,16.8,277.4550969,0
19.0,8.3,13.3,78.0,0.0,0,0.0,14.8,1018.1,1,6,4,1037.4,10.7,291.9938861,1
22.0,9.0,14.1,84.1,0.0,0,0.0,11.2,1018.0,1,0,5,1185.81,13.0,286.7732681,1
19.5,10.0,12.7,92.2,0.0,0,0.0,9.4,1017.2,1,1,5,1170.94,9.5,296.203715,1
16.0,9.2,12.8,96.2,9.298,100,12.5,14.8,1016.0,1,2,5,1231.36,6.8,291.8312162,3
27.8,19.9,22.9,74.9,0.34,100,4.17,17.4,1014.2,2,5,7,1715.21,7.9,219.6350218,2
17.0,9.5,12.9,94.1,0.0,0,0.0,14.8,1019.5,2,4,5,1213.89,7.5,292.9027674,1
21.7,7.0,13.9,74.5,0.0,0,0.0,9.4,1018.1,2,5,5,1035.55,14.7,284.8113118,1
22.3,12.7,17.0,60.8,0.03,100,4.17,16.6,1014.3,2,5,6,1033.6,9.6,245.3042588,2
20.0,12.3,16.1,83.7,0.0,0,0.0,13.0,1017.8,2,0,6,1347.57,7.7,270.1645926,1
19.5,9.0,13.5,72.9,0.0,0,0.0,14.8,1019.8,2,1,6,984.15,10.5,286.5542353,1
20.1,9.5,13.5,67.7,0.0,0,0.0,18.4,1020.6,2,2,6,913.95,10.6,280.3479199,1
21.0,8.0,14.3,66.3,0.0,0,0.0,22.3,1018.7,2,3,6,948.09,13.0,272.4558548,0
22.7,9.0,15.0,57.8,0.0,0,0.0,11.9,1019.1,2,4,6,867.0,13.7,252.3248595,0
22.5,7.8,14.9,69.6,0.0,0,0.0,9.4,1021.4,2,5,6,1037.04,14.7,272.3866657,0
23.2,9.0,15.2,73.7,0.0,0,0.0,9.4,1020.8,2,6,6,1120.24,14.2,274.0553443,0
22.2,9.6,15.6,79.1,0.0,0,0.0,11.2,1019.9,2,0,7,1233.96,12.6,273.8027155,1
22.0,10.5,15.9,80.5,0.0,0,0.0,11.9,1019.0,2,1,7,1279.95,11.5,271.7225032,1
23.1,11.0,16.7,76.4,0.0,0,0.0,13.0,1018.7,2,2,7,1275.88,12.1,264.228576,1
24.7,10.8,17.0,71.0,0.0,0,0.0,14.8,1019.6,2,3,7,1207.0,13.9,258.4390145,0
25.7,9.6,17.3,63.4,0.0,0,0.0,13.0,1020.0,2,4,7,1096.82,16.1,247.4775935,0
25.5,9.7,17.2,62.0,0.0,0,0.0,14.8,1015.6,2,5,7,1066.4,15.8,245.9916573,0
28.6,10.7,19.2,59.7,0.0,0,0.0,13.0,1012.6,2,6,7,1146.24,17.9,229.7875063,1
27.3,15.7,21.0,56.8,0.0,0,0.0,24.1,1010.5,2,0,8,1192.8,11.6,214.5610418,1
28.7,13.7,20.3,70.3,0.639,100,4.17,14.8,1014.4,11,6,46,1427.09,15.0,234.9191904,2
26.0,14.0,19.4,66.5,0.0,0,0.0,15.6,1010.7,2,2,8,1290.1,12.0,237.5633483,1
25.4,13.8,19.1,50.1,0.0,0,0.0,14.8,1013.3,2,3,8,956.91,11.6,211.3019019,1
23.5,10.0,16.9,51.3,0.0,0,0.0,14.8,1016.2,2,4,8,866.97,13.5,225.9684375,0
24.1,10.9,17.4,50.2,0.0,0,0.0,7.6,1016.4,2,5,8,873.48,13.2,220.4898655,1
25.3,10.9,18.3,44.8,0.0,0,0.0,16.6,1018.5,2,6,8,819.84,14.4,201.3859738,1
24.6,12.6,18.8,42.8,0.0,0,0.0,9.4,1018.4,2,0,9,804.64,12.0,193.2657627,1
24.0,14.2,18.8,51.5,0.0,0,0.0,14.8,1018.1,2,1,9,968.2,9.8,216.1340974,1
24.6,12.0,18.0,63.5,0.0,0,0.0,18.4,1016.4,2,2,9,1143.0,12.6,243.0357508,0
26.0,12.0,19.1,59.5,0.0,0,0.0,16.0,1015.2,2,3,9,1136.45,14.0,230.0689126,0
29.0,13.8,21.6,56.6,0.0,0,0.0,20.5,1014.0,3,4,9,1222.56,15.2,210.9007921,1
14.2,11.0,13.0,94.8,17.373,100,12.5,18.4,1014.5,1,2,2,1232.4,3.2,291.3574571,2
17.0,11.1,13.9,90.1,36.462,100,12.5,16.6,1014.6,1,6,53,1252.39,5.9,286.7089586,2
23.7,11.8,17.9,46.8,0.0,0,0.0,11.2,1016.2,3,0,10,837.72,11.9,208.9342224,0
22.6,11.0,16.7,49.7,0.0,0,0.0,18.4,1017.4,3,1,10,829.99,11.6,222.9477658,1
22.2,10.0,16.4,51.5,0.0,0,0.0,14.6,1015.8,3,2,10,844.6,12.2,229.2453288,1
25.3,11.5,18.7,51.2,0.0,0,0.0,16.6,1015.1,3,3,10,957.44,13.8,215.9766134,1
26.8,12.6,19.9,50.7,0.0,0,0.0,16.6,1016.0,3,4,10,1008.93,14.2,208.554657,0
26.0,12.0,19.0,53.4,0.0,0,0.0,18.4,1016.0,3,5,10,1014.6,14.0,219.2302952,0
27.5,12.0,19.8,52.3,0.0,0,0.0,13.0,1015.4,3,6,10,1035.54,15.5,212.570352,1
30.2,16.0,23.2,47.4,0.0,0,0.0,13.0,1016.4,3,0,11,1099.68,14.2,185.3465304,1
29.6,16.3,22.9,50.4,0.0,0,0.0,13.0,1014.6,3,1,11,1154.16,13.3,192.9667575,0
30.2,15.1,22.3,54.9,0.0,0,0.0,18.4,1012.2,3,2,11,1224.27,15.1,204.2852527,1
29.3,16.2,23.0,53.0,0.0,0,0.0,14.8,1014.8,3,3,11,1219.0,13.1,197.3606829,1
28.0,14.0,21.4,45.6,0.0,0,0.0,20.5,1014.4,3,4,11,975.84,14.0,189.2782161,0
29.0,14.6,21.6,45.9,0.0,0,0.0,13.9,1015.9,3,5,11,991.44,14.4,189.1143902,1
29.7,14.3,21.9,49.0,0.0,0,0.0,13.0,1015.3,3,6,11,1073.1,15.4,194.8649262,1
29.6,14.0,21.8,50.6,0.0,0,0.0,13.0,1013.8,3,0,12,1103.08,15.6,198.744753,1
30.2,14.6,23.0,49.2,0.0,0,0.0,15.7,1013.3,3,1,12,1131.6,15.6,190.0696334,0
33.0,16.1,24.3,49.4,0.0,0,0.0,13.0,1013.3,3,2,12,1200.42,16.9,184.4283029,0
28.7,17.9,23.1,62.3,0.0,0,0.0,18.4,1013.2,3,3,12,1439.13,10.8,210.2090667,1
33.0,19.0,25.3,58.9,0.0,0,0.0,16.6,1009.8,3,4,12,1490.17,14.0,194.1893916,0
33.0,18.9,26.5,51.1,0.0,0,0.0,18.4,1008.8,3,5,12,1354.15,14.1,177.4074224,0
27.0,19.0,22.8,77.7,0.255,100,4.17,15.8,1014.7,11,6,44,1771.56,8.0,220.5820866,2
32.5,17.4,24.9,58.7,0.0,0,0.0,18.4,1012.8,3,0,13,1461.63,15.1,196.0613796,0
34.0,19.0,26.4,50.7,0.0,0,0.0,16.6,1011.7,3,1,13,1338.48,15.0,177.2052156,1
36.0,22.0,29.0,44.3,0.0,0,0.0,14.8,1013.4,3,2,13,1284.7,14.0,155.3497521,1
36.0,23.0,29.7,40.9,0.0,0,0.0,14.8,1011.1,3,3,13,1214.73,13.0,146.3552252,1
25.1,14.0,18.8,66.3,0.3,100,4.17,14.8,1014.8,2,2,9,1246.44,11.1,241.3027994,2
28.1,15.0,21.2,60.7,0.1,100,4.17,11.2,1014.9,3,4,11,1286.84,13.1,219.3302645,2
35.0,23.0,28.8,44.4,0.0,0,0.0,22.3,1011.7,3,6,13,1278.72,12.0,156.2774386,0
31.0,19.0,25.3,49.2,0.0,0,0.0,16.6,1009.9,4,0,14,1244.76,12.0,179.5181902,1
33.0,18.3,26.2,36.0,0.0,0,0.0,18.4,1008.3,4,1,14,943.2,14.7,146.2907534,1
36.0,19.4,28.2,34.2,0.0,0,0.0,11.2,1008.8,4,2,14,964.44,16.6,135.6845757,1
36.1,22.1,29.7,31.3,0.0,0,0.0,14.8,1008.9,4,3,14,929.61,14.0,124.3121439,1
36.0,22.5,29.8,30.8,0.0,0,0.0,17.0,1008.4,4,4,14,917.84,13.5,122.7731039,1
34.5,21.0,28.6,29.2,0.0,0,0.0,16.6,1008.4,4,5,14,835.12,13.5,121.1343133,0
36.0,19.0,28.0,28.3,0.0,0,0.0,18.4,1008.4,4,6,14,792.4,17.0,119.8273364,0
36.1,19.9,28.9,28.9,0.0,0,0.0,17.3,1009.4,4,0,15,835.21,16.2,119.6225977,0
37.0,20.2,29.5,26.2,0.0,0,0.0,14.8,1010.0,4,1,15,772.9,16.8,110.6262131,1
37.3,19.4,29.6,28.5,0.0,0,0.0,12.7,1010.1,4,2,15,843.6,17.9,117.0069794,0
38.0,21.9,30.0,31.3,0.0,0,0.0,16.6,1011.1,4,3,15,939.0,16.1,123.5984732,1
38.4,23.0,30.9,31.3,0.0,0,0.0,9.4,1010.2,4,4,15,967.17,15.4,121.4895068,1
17.0,9.4,13.0,91.8,6.597,100,8.33,14.8,1014.9,1,6,4,1193.4,7.6,293.7385589,2
30.6,20.3,24.6,52.6,2.881,100,8.33,27.7,1014.9,3,4,10,1293.96,10.3,188.7630544,2
34.0,23.1,28.6,53.8,0.0,0,0.0,9.4,1011.6,4,0,16,1538.68,10.9,171.8074417,1
35.0,25.0,29.9,38.9,0.0,0,0.0,20.5,1010.7,4,1,16,1163.11,10.0,141.6094776,1
35.0,22.0,29.1,28.5,0.0,0,0.0,20.5,1009.2,4,2,16,829.35,13.0,118.0592055,1
38.0,23.0,31.0,25.9,0.0,0,0.0,20.5,1007.6,4,3,16,802.9,15.0,107.088424,1
38.0,26.7,32.5,32.0,0.0,0,0.0,14.8,1004.7,4,4,16,1040.0,11.3,119.4606068,1
36.3,24.9,30.9,36.2,0.0,0,0.0,18.4,1004.7,4,5,16,1118.58,11.4,132.8671001,0
36.0,25.0,31.0,33.7,0.0,0,0.0,20.5,1006.0,4,6,16,1044.7,11.0,126.988729,1
36.5,25.0,31.0,31.8,0.0,0,0.0,18.4,1007.0,4,0,17,985.8,11.5,122.4807937,1
20.3,15.0,16.5,95.2,57.552,100,12.5,12.6,1015.0,1,2,1,1570.8,5.3,259.8247037,2
37.0,20.6,29.6,41.4,0.0,0,0.0,18.4,1006.5,4,2,17,1225.44,16.4,147.6840534,0
39.0,22.0,31.4,31.1,0.0,0,0.0,20.1,1006.3,4,3,17,976.54,17.0,119.8535378,1
25.0,15.0,20.1,68.8,0.425,100,4.17,13.0,1015.1,11,5,46,1382.88,10.0,235.1087513,2
38.0,24.8,31.5,37.7,0.0,0,0.0,18.4,1006.1,4,5,17,1187.55,13.2,134.3036857,1
